北方向のfix率[%],東方向のfix率[%],鉛直方向のfix率[%]
0.0134560000,0.0134560000,0.2152960000
0.0141610000,0.0141610000,0.2265760000
0.0067240000,0.0067240000,0.1075840000
0.0065610000,0.0065610000,0.1049760000
0.0051840000,0.0051840000,0.0829440000
0.0062410000,0.0062410000,0.0998560000
0.0065610000,0.0065610000,0.1049760000
0.0065610000,0.0065610000,0.1049760000
0.0079210000,0.0079210000,0.1267360000
0.0059290000,0.0059290000,0.0948640000
10.4976000000,10.4976000000,167.9616000000
0.0075690000,0.0075690000,0.1211040000
0.0059290000,0.0059290000,0.0948640000
0.0090250000,0.0090250000,0.1444000000
14.4400000000,14.4400000000,231.0400000000
